filepath,classe
images/15805.jpg,No-Anomaly
images/15912.jpg,No-Anomaly
images/9289.jpg,Vegetation
images/11006.jpg,No-Anomaly
images/4945.jpg,Cell
images/8054.jpg,Hot-Spot-Multi
images/18444.jpg,No-Anomaly
images/16049.jpg,No-Anomaly
images/4279.jpg,Cell-Multi
images/12495.jpg,No-Anomaly
images/5458.jpg,Cell
images/15259.jpg,No-Anomaly
images/17277.jpg,No-Anomaly
images/17230.jpg,No-Anomaly
images/2026.jpg,Diode
images/12152.jpg,No-Anomaly
images/18619.jpg,No-Anomaly
images/8218.jpg,Soiling
images/8165.jpg,Soiling
images/4758.jpg,Cell-Multi
images/133.jpg,Offline-Module
images/12705.jpg,No-Anomaly
images/18816.jpg,No-Anomaly
images/7127.jpg,Cracking
images/18195.jpg,No-Anomaly
images/2149.jpg,Diode
images/17084.jpg,No-Anomaly
images/14676.jpg,No-Anomaly
images/12850.jpg,No-Anomaly
images/15310.jpg,No-Anomaly
images/16702.jpg,No-Anomaly
images/4088.jpg,Cell-Multi
images/16313.jpg,No-Anomaly
images/1459.jpg,Diode
images/10048.jpg,No-Anomaly
images/3010.jpg,Shadowing
images/3116.jpg,Shadowing
images/3704.jpg,Cell-Multi
images/497.jpg,Offline-Module
images/4772.jpg,Cell-Multi
images/19683.jpg,No-Anomaly
images/16628.jpg,No-Anomaly
images/19202.jpg,No-Anomaly
images/3258.jpg,Shadowing
images/12935.jpg,No-Anomaly
images/18429.jpg,No-Anomaly
images/18699.jpg,No-Anomaly
images/6526.jpg,Cell
images/8623.jpg,Vegetation
images/3251.jpg,Shadowing
images/4407.jpg,Cell-Multi
images/7058.jpg,Cracking
images/2675.jpg,Shadowing
images/10950.jpg,No-Anomaly
images/12072.jpg,No-Anomaly
images/8441.jpg,Vegetation
images/2169.jpg,Diode
images/1453.jpg,Diode
images/6766.jpg,Hot-Spot
images/12217.jpg,No-Anomaly
images/7499.jpg,Cracking
images/1716.jpg,Diode
images/9659.jpg,Vegetation
images/10467.jpg,No-Anomaly
images/2593.jpg,Shadowing
images/15691.jpg,No-Anomaly
images/1806.jpg,Diode
images/9194.jpg,Vegetation
images/12658.jpg,No-Anomaly
images/18023.jpg,No-Anomaly
images/14105.jpg,No-Anomaly
images/7200.jpg,Cracking
images/12392.jpg,No-Anomaly
images/8419.jpg,Vegetation
images/13100.jpg,No-Anomaly
images/3650.jpg,Cell-Multi
images/18789.jpg,No-Anomaly
images/17826.jpg,No-Anomaly
images/447.jpg,Offline-Module
images/16821.jpg,No-Anomaly
images/14716.jpg,No-Anomaly
images/17080.jpg,No-Anomaly
images/18932.jpg,No-Anomaly
images/10196.jpg,No-Anomaly
images/816.jpg,Offline-Module
images/13692.jpg,No-Anomaly
images/16480.jpg,No-Anomaly
images/8674.jpg,Vegetation
images/8969.jpg,Vegetation
images/4227.jpg,Cell-Multi
images/14429.jpg,No-Anomaly
images/16075.jpg,No-Anomaly
images/1407.jpg,Diode
images/4885.jpg,Cell
images/11026.jpg,No-Anomaly
images/3820.jpg,Cell-Multi
images/7854.jpg,Cracking
images/7925.jpg,Hot-Spot-Multi
images/3653.jpg,Cell-Multi
images/11105.jpg,No-Anomaly
images/1248.jpg,Diode
images/5570.jpg,Cell
images/1906.jpg,Diode
images/8627.jpg,Vegetation
images/8930.jpg,Vegetation
images/19857.jpg,No-Anomaly
images/5377.jpg,Cell
images/6910.jpg,Hot-Spot
images/15869.jpg,No-Anomaly
images/2930.jpg,Shadowing
images/8630.jpg,Vegetation
images/13089.jpg,No-Anomaly
images/15291.jpg,No-Anomaly
images/13267.jpg,No-Anomaly
images/508.jpg,Offline-Module
images/12916.jpg,No-Anomaly
images/17972.jpg,No-Anomaly
images/19256.jpg,No-Anomaly
images/15472.jpg,No-Anomaly
images/1290.jpg,Diode
images/9564.jpg,Vegetation
images/17536.jpg,No-Anomaly
images/4530.jpg,Cell-Multi
images/1998.jpg,Diode
images/9110.jpg,Vegetation
images/11058.jpg,No-Anomaly
images/18840.jpg,No-Anomaly
images/14419.jpg,No-Anomaly
images/8086.jpg,Hot-Spot-Multi
images/19408.jpg,No-Anomaly
images/224.jpg,Offline-Module
images/18725.jpg,No-Anomaly
images/18802.jpg,No-Anomaly
images/2359.jpg,Diode
images/5862.jpg,Cell
images/9228.jpg,Vegetation
images/19194.jpg,No-Anomaly
images/15502.jpg,No-Anomaly
images/13111.jpg,No-Anomaly
images/3765.jpg,Cell-Multi
images/9304.jpg,Vegetation
images/12089.jpg,No-Anomaly
images/17043.jpg,No-Anomaly
images/584.jpg,Offline-Module
images/9492.jpg,Vegetation
images/4240.jpg,Cell-Multi
images/7625.jpg,Cracking
images/14569.jpg,No-Anomaly
images/7241.jpg,Cracking
images/12045.jpg,No-Anomaly
images/18420.jpg,No-Anomaly
images/16490.jpg,No-Anomaly
images/15899.jpg,No-Anomaly
images/892.jpg,Diode-Multi
images/6468.jpg,Cell
images/4321.jpg,Cell-Multi
images/12442.jpg,No-Anomaly
images/18837.jpg,No-Anomaly
images/16665.jpg,No-Anomaly
images/19744.jpg,No-Anomaly
images/15656.jpg,No-Anomaly
images/379.jpg,Offline-Module
images/19804.jpg,No-Anomaly
images/17544.jpg,No-Anomaly
images/15918.jpg,No-Anomaly
images/11584.jpg,No-Anomaly
images/1506.jpg,Diode
images/17284.jpg,No-Anomaly
images/7796.jpg,Cracking
images/19279.jpg,No-Anomaly
images/3210.jpg,Shadowing
images/4048.jpg,Cell-Multi
images/8355.jpg,Soiling
images/14272.jpg,No-Anomaly
images/13746.jpg,No-Anomaly
images/8945.jpg,Vegetation
images/6665.jpg,Cell
images/15830.jpg,No-Anomaly
images/4872.jpg,Cell
images/15741.jpg,No-Anomaly
images/95.jpg,Offline-Module
images/430.jpg,Offline-Module
images/7223.jpg,Cracking
images/16634.jpg,No-Anomaly
images/6782.jpg,Hot-Spot
images/10327.jpg,No-Anomaly
images/17172.jpg,No-Anomaly
images/13559.jpg,No-Anomaly
images/9987.jpg,Vegetation
images/7978.jpg,Hot-Spot-Multi
images/16979.jpg,No-Anomaly
images/168.jpg,Offline-Module
images/2749.jpg,Shadowing
images/11836.jpg,No-Anomaly
images/8294.jpg,Soiling
images/12249.jpg,No-Anomaly
images/14431.jpg,No-Anomaly
images/14360.jpg,No-Anomaly
images/11119.jpg,No-Anomaly
images/13266.jpg,No-Anomaly
images/6037.jpg,Cell
images/18302.jpg,No-Anomaly
images/4754.jpg,Cell-Multi
images/16955.jpg,No-Anomaly
images/8687.jpg,Vegetation
images/10526.jpg,No-Anomaly
images/4441.jpg,Cell-Multi
images/10481.jpg,No-Anomaly
images/15038.jpg,No-Anomaly
images/4942.jpg,Cell
images/19402.jpg,No-Anomaly
images/3328.jpg,Shadowing
images/13898.jpg,No-Anomaly
images/2034.jpg,Diode
images/1168.jpg,Diode
images/14541.jpg,No-Anomaly
images/2710.jpg,Shadowing
images/10074.jpg,No-Anomaly
images/16729.jpg,No-Anomaly
images/2529.jpg,Shadowing
images/5791.jpg,Cell
images/14056.jpg,No-Anomaly
images/3207.jpg,Shadowing
images/3723.jpg,Cell-Multi
images/19116.jpg,No-Anomaly
images/1327.jpg,Diode
images/15947.jpg,No-Anomaly
images/8259.jpg,Soiling
images/8108.jpg,Hot-Spot-Multi
images/6394.jpg,Cell
images/12114.jpg,No-Anomaly
images/15012.jpg,No-Anomaly
images/3683.jpg,Cell-Multi
images/8580.jpg,Vegetation
images/19681.jpg,No-Anomaly
images/15625.jpg,No-Anomaly
images/16256.jpg,No-Anomaly
images/5812.jpg,Cell
images/13353.jpg,No-Anomaly
images/15641.jpg,No-Anomaly
images/14345.jpg,No-Anomaly
images/1627.jpg,Diode
images/8562.jpg,Vegetation
images/16267.jpg,No-Anomaly
images/6061.jpg,Cell
images/321.jpg,Offline-Module
images/10460.jpg,No-Anomaly
images/18397.jpg,No-Anomaly
images/17352.jpg,No-Anomaly
images/8579.jpg,Vegetation
images/14010.jpg,No-Anomaly
images/7357.jpg,Cracking
images/16590.jpg,No-Anomaly
images/235.jpg,Offline-Module
images/1885.jpg,Diode
images/19447.jpg,No-Anomaly
images/15557.jpg,No-Anomaly
images/14123.jpg,No-Anomaly
images/10227.jpg,No-Anomaly
images/14753.jpg,No-Anomaly
images/15540.jpg,No-Anomaly
images/1317.jpg,Diode
images/11202.jpg,No-Anomaly
images/16212.jpg,No-Anomaly
images/13724.jpg,No-Anomaly
images/3841.jpg,Cell-Multi
images/7794.jpg,Cracking
images/19592.jpg,No-Anomaly
images/11054.jpg,No-Anomaly
images/4076.jpg,Cell-Multi
images/14383.jpg,No-Anomaly
images/15848.jpg,No-Anomaly
images/1173.jpg,Diode
images/18246.jpg,No-Anomaly
images/17092.jpg,No-Anomaly
images/19124.jpg,No-Anomaly
images/12288.jpg,No-Anomaly
images/1082.jpg,Diode
images/5968.jpg,Cell
images/8459.jpg,Vegetation
images/11656.jpg,No-Anomaly
images/2634.jpg,Shadowing
images/4572.jpg,Cell-Multi
images/16953.jpg,No-Anomaly
images/2269.jpg,Diode
images/18078.jpg,No-Anomaly
images/14043.jpg,No-Anomaly
images/5611.jpg,Cell
images/4621.jpg,Cell-Multi
images/6296.jpg,Cell
images/16960.jpg,No-Anomaly
images/7810.jpg,Cracking
images/7196.jpg,Cracking
images/6872.jpg,Hot-Spot
images/12016.jpg,No-Anomaly
images/17610.jpg,No-Anomaly
images/737.jpg,Offline-Module
images/11653.jpg,No-Anomaly
images/9687.jpg,Vegetation
images/9548.jpg,Vegetation
images/9230.jpg,Vegetation
images/17100.jpg,No-Anomaly
images/366.jpg,Offline-Module
images/982.jpg,Diode-Multi
images/9293.jpg,Vegetation
images/9604.jpg,Vegetation
images/11961.jpg,No-Anomaly
images/10305.jpg,No-Anomaly
images/7350.jpg,Cracking
images/1331.jpg,Diode
images/4418.jpg,Cell-Multi
images/8397.jpg,Vegetation
images/17683.jpg,No-Anomaly
images/136.jpg,Offline-Module
images/534.jpg,Offline-Module
images/14651.jpg,No-Anomaly
images/16754.jpg,No-Anomaly
images/11239.jpg,No-Anomaly
images/10594.jpg,No-Anomaly
images/11176.jpg,No-Anomaly
images/4555.jpg,Cell-Multi
images/2107.jpg,Diode
images/9026.jpg,Vegetation
images/6806.jpg,Hot-Spot
images/7249.jpg,Cracking
images/14193.jpg,No-Anomaly
images/9175.jpg,Vegetation
images/1029.jpg,Diode
images/5756.jpg,Cell
images/9599.jpg,Vegetation
images/13676.jpg,No-Anomaly
images/4659.jpg,Cell-Multi
images/12327.jpg,No-Anomaly
images/14187.jpg,No-Anomaly
images/1067.jpg,Diode
images/11872.jpg,No-Anomaly
images/11746.jpg,No-Anomaly
images/12644.jpg,No-Anomaly
images/2600.jpg,Shadowing
images/11583.jpg,No-Anomaly
images/4117.jpg,Cell-Multi
images/18166.jpg,No-Anomaly
images/16447.jpg,No-Anomaly
images/6190.jpg,Cell
images/19266.jpg,No-Anomaly
images/6752.jpg,Hot-Spot
images/11912.jpg,No-Anomaly
images/9091.jpg,Vegetation
images/7965.jpg,Hot-Spot-Multi
images/11425.jpg,No-Anomaly
images/17694.jpg,No-Anomaly
images/12782.jpg,No-Anomaly
images/4631.jpg,Cell-Multi
images/4000.jpg,Cell-Multi
images/11773.jpg,No-Anomaly
images/8668.jpg,Vegetation
images/18894.jpg,No-Anomaly
images/6545.jpg,Cell
images/19029.jpg,No-Anomaly
images/10882.jpg,No-Anomaly
images/4812.jpg,Cell-Multi
images/2099.jpg,Diode
images/10990.jpg,No-Anomaly
images/10941.jpg,No-Anomaly
images/15991.jpg,No-Anomaly
images/4845.jpg,Cell
images/9806.jpg,Vegetation
images/4157.jpg,Cell-Multi
images/16672.jpg,No-Anomaly
images/3751.jpg,Cell-Multi
images/13557.jpg,No-Anomaly
images/11403.jpg,No-Anomaly
images/3816.jpg,Cell-Multi
images/3958.jpg,Cell-Multi
images/12846.jpg,No-Anomaly
images/109.jpg,Offline-Module
images/11452.jpg,No-Anomaly
images/12195.jpg,No-Anomaly
images/7052.jpg,Cracking
images/14079.jpg,No-Anomaly
images/13560.jpg,No-Anomaly
images/13528.jpg,No-Anomaly
images/13563.jpg,No-Anomaly
images/10917.jpg,No-Anomaly
images/8970.jpg,Vegetation
images/5343.jpg,Cell
images/9503.jpg,Vegetation
images/13767.jpg,No-Anomaly
images/4832.jpg,Cell-Multi
images/19621.jpg,No-Anomaly
images/19276.jpg,No-Anomaly
images/1204.jpg,Diode
images/1694.jpg,Diode
images/10565.jpg,No-Anomaly
images/2042.jpg,Diode
images/4907.jpg,Cell
images/2618.jpg,Shadowing
images/6804.jpg,Hot-Spot
images/18899.jpg,No-Anomaly
images/16530.jpg,No-Anomaly
images/19429.jpg,No-Anomaly
images/14205.jpg,No-Anomaly
images/13193.jpg,No-Anomaly
images/11369.jpg,No-Anomaly
images/656.jpg,Offline-Module
images/1369.jpg,Diode
images/14322.jpg,No-Anomaly
images/17998.jpg,No-Anomaly
images/18498.jpg,No-Anomaly
images/13510.jpg,No-Anomaly
images/8318.jpg,Soiling
images/10326.jpg,No-Anomaly
images/15965.jpg,No-Anomaly
images/4296.jpg,Cell-Multi
images/154.jpg,Offline-Module
images/1011.jpg,Diode
images/16315.jpg,No-Anomaly
images/5999.jpg,Cell
images/16760.jpg,No-Anomaly
images/10033.jpg,No-Anomaly
images/10901.jpg,No-Anomaly
images/2340.jpg,Diode
images/7470.jpg,Cracking
images/7846.jpg,Cracking
images/18458.jpg,No-Anomaly
images/1374.jpg,Diode
images/2820.jpg,Shadowing
images/11068.jpg,No-Anomaly
images/6133.jpg,Cell
images/19093.jpg,No-Anomaly
images/8791.jpg,Vegetation
images/19963.jpg,No-Anomaly
images/2332.jpg,Diode
images/14634.jpg,No-Anomaly
images/11088.jpg,No-Anomaly
images/12140.jpg,No-Anomaly
images/791.jpg,Offline-Module
images/17752.jpg,No-Anomaly
images/14401.jpg,No-Anomaly
images/4179.jpg,Cell-Multi
images/12309.jpg,No-Anomaly
images/6615.jpg,Cell
images/2627.jpg,Shadowing
images/9200.jpg,Vegetation
images/7024.jpg,Cracking
images/7691.jpg,Cracking
images/11287.jpg,No-Anomaly
images/5223.jpg,Cell
images/4023.jpg,Cell-Multi
images/5284.jpg,Cell
images/12752.jpg,No-Anomaly
images/16431.jpg,No-Anomaly
images/17645.jpg,No-Anomaly
images/2333.jpg,Diode
images/4587.jpg,Cell-Multi
images/7679.jpg,Cracking
images/11237.jpg,No-Anomaly
images/16949.jpg,No-Anomaly
images/2472.jpg,Diode
images/13011.jpg,No-Anomaly
images/4765.jpg,Cell-Multi
images/1666.jpg,Diode
images/19141.jpg,No-Anomaly
images/18415.jpg,No-Anomaly
images/2440.jpg,Diode
images/9428.jpg,Vegetation
images/10433.jpg,No-Anomaly
images/13690.jpg,No-Anomaly
images/12959.jpg,No-Anomaly
images/18317.jpg,No-Anomaly
images/12449.jpg,No-Anomaly
images/7538.jpg,Cracking
images/19899.jpg,No-Anomaly
images/12133.jpg,No-Anomaly
images/13198.jpg,No-Anomaly
images/10963.jpg,No-Anomaly
images/7518.jpg,Cracking
images/12386.jpg,No-Anomaly
images/6660.jpg,Cell
images/13038.jpg,No-Anomaly
images/2784.jpg,Shadowing
images/6072.jpg,Cell
images/8936.jpg,Vegetation
images/8078.jpg,Hot-Spot-Multi
images/15666.jpg,No-Anomaly
images/6949.jpg,Hot-Spot
images/18628.jpg,No-Anomaly
images/12948.jpg,No-Anomaly
images/583.jpg,Offline-Module
images/5341.jpg,Cell
images/4839.jpg,Cell-Multi
images/18730.jpg,No-Anomaly
images/12827.jpg,No-Anomaly
images/15498.jpg,No-Anomaly
images/7313.jpg,Cracking
images/17548.jpg,No-Anomaly
images/14029.jpg,No-Anomaly
images/19001.jpg,No-Anomaly
images/5719.jpg,Cell
images/9330.jpg,Vegetation
images/6223.jpg,Cell
images/7142.jpg,Cracking
images/17333.jpg,No-Anomaly
images/11842.jpg,No-Anomaly
images/18697.jpg,No-Anomaly
images/3384.jpg,Shadowing
images/3297.jpg,Shadowing
images/6888.jpg,Hot-Spot
images/1341.jpg,Diode
images/12546.jpg,No-Anomaly
images/15595.jpg,No-Anomaly
images/1325.jpg,Diode
images/18657.jpg,No-Anomaly
images/2089.jpg,Diode
images/13322.jpg,No-Anomaly
images/10942.jpg,No-Anomaly
images/10203.jpg,No-Anomaly
images/17519.jpg,No-Anomaly
images/2206.jpg,Diode
images/2028.jpg,Diode
images/17525.jpg,No-Anomaly
images/10939.jpg,No-Anomaly
images/16182.jpg,No-Anomaly
images/1862.jpg,Diode
images/3669.jpg,Cell-Multi
images/5763.jpg,Cell
images/2469.jpg,Diode
images/19477.jpg,No-Anomaly
images/256.jpg,Offline-Module
images/14561.jpg,No-Anomaly
images/13839.jpg,No-Anomaly
images/18553.jpg,No-Anomaly
images/5255.jpg,Cell
images/4057.jpg,Cell-Multi
images/7167.jpg,Cracking
images/5669.jpg,Cell
images/18280.jpg,No-Anomaly
images/16577.jpg,No-Anomaly
images/2150.jpg,Diode
images/15613.jpg,No-Anomaly
images/890.jpg,Diode-Multi
images/14155.jpg,No-Anomaly
images/19590.jpg,No-Anomaly
images/4826.jpg,Cell-Multi
images/14608.jpg,No-Anomaly
images/10377.jpg,No-Anomaly
images/2252.jpg,Diode
images/4223.jpg,Cell-Multi
images/62.jpg,Offline-Module
images/18634.jpg,No-Anomaly
images/431.jpg,Offline-Module
images/14580.jpg,No-Anomaly
images/15664.jpg,No-Anomaly
images/11763.jpg,No-Anomaly
images/16715.jpg,No-Anomaly
images/17904.jpg,No-Anomaly
images/13375.jpg,No-Anomaly
images/15376.jpg,No-Anomaly
images/6457.jpg,Cell
images/6566.jpg,Cell
images/10008.jpg,No-Anomaly
images/13017.jpg,No-Anomaly
images/13546.jpg,No-Anomaly
images/7272.jpg,Cracking
images/5302.jpg,Cell
images/16861.jpg,No-Anomaly
images/6344.jpg,Cell
images/10127.jpg,No-Anomaly
images/12539.jpg,No-Anomaly
images/17938.jpg,No-Anomaly
images/18741.jpg,No-Anomaly
images/14877.jpg,No-Anomaly
images/2827.jpg,Shadowing
images/9210.jpg,Vegetation
images/12037.jpg,No-Anomaly
images/10547.jpg,No-Anomaly
images/13330.jpg,No-Anomaly
images/3492.jpg,Shadowing
images/16511.jpg,No-Anomaly
images/10743.jpg,No-Anomaly
images/1844.jpg,Diode
images/9841.jpg,Vegetation
images/627.jpg,Offline-Module
images/6211.jpg,Cell
images/4569.jpg,Cell-Multi
images/3962.jpg,Cell-Multi
images/6494.jpg,Cell
images/9945.jpg,Vegetation
images/8915.jpg,Vegetation
images/11981.jpg,No-Anomaly
images/14452.jpg,No-Anomaly
images/11713.jpg,No-Anomaly
images/9625.jpg,Vegetation
images/5304.jpg,Cell
images/19244.jpg,No-Anomaly
images/19994.jpg,No-Anomaly
images/12144.jpg,No-Anomaly
images/1399.jpg,Diode
images/11914.jpg,No-Anomaly
images/15573.jpg,No-Anomaly
images/1334.jpg,Diode
images/16454.jpg,No-Anomaly
images/7263.jpg,Cracking
images/4591.jpg,Cell-Multi
images/9263.jpg,Vegetation
images/5347.jpg,Cell
images/11534.jpg,No-Anomaly
images/5408.jpg,Cell
images/8545.jpg,Vegetation
images/19958.jpg,No-Anomaly
images/7253.jpg,Cracking
images/18401.jpg,No-Anomaly
images/4153.jpg,Cell-Multi
images/19387.jpg,No-Anomaly
images/12472.jpg,No-Anomaly
images/18583.jpg,No-Anomaly
images/1113.jpg,Diode
images/5591.jpg,Cell
images/9195.jpg,Vegetation
images/16127.jpg,No-Anomaly
images/10585.jpg,No-Anomaly
images/277.jpg,Offline-Module
images/874.jpg,Diode-Multi
images/9475.jpg,Vegetation
images/15661.jpg,No-Anomaly
images/13865.jpg,No-Anomaly
images/7862.jpg,Cracking
images/9217.jpg,Vegetation
images/8998.jpg,Vegetation
images/1059.jpg,Diode
images/6646.jpg,Cell
images/15948.jpg,No-Anomaly
images/2513.jpg,Shadowing
images/19460.jpg,No-Anomaly
images/19145.jpg,No-Anomaly
images/17108.jpg,No-Anomaly
images/11964.jpg,No-Anomaly
images/9922.jpg,Vegetation
images/11123.jpg,No-Anomaly
images/5870.jpg,Cell
images/19148.jpg,No-Anomaly
images/18793.jpg,No-Anomaly
images/18234.jpg,No-Anomaly
images/2989.jpg,Shadowing
images/5372.jpg,Cell
images/4416.jpg,Cell-Multi
images/1763.jpg,Diode
images/18285.jpg,No-Anomaly
images/12961.jpg,No-Anomaly
images/18209.jpg,No-Anomaly
images/11455.jpg,No-Anomaly
images/19966.jpg,No-Anomaly
images/9037.jpg,Vegetation
images/4836.jpg,Cell-Multi
images/1227.jpg,Diode
images/14293.jpg,No-Anomaly
images/11849.jpg,No-Anomaly
images/17656.jpg,No-Anomaly
images/2685.jpg,Shadowing
images/16521.jpg,No-Anomaly
images/16129.jpg,No-Anomaly
images/4559.jpg,Cell-Multi
images/5.jpg,Offline-Module
images/5401.jpg,Cell
images/162.jpg,Offline-Module
images/10022.jpg,No-Anomaly
images/9455.jpg,Vegetation
images/13218.jpg,No-Anomaly
images/14069.jpg,No-Anomaly
images/5382.jpg,Cell
images/18857.jpg,No-Anomaly
images/9764.jpg,Vegetation
images/3548.jpg,Shadowing
images/10877.jpg,No-Anomaly
images/6376.jpg,Cell
images/10652.jpg,No-Anomaly
images/7738.jpg,Cracking
images/13235.jpg,No-Anomaly
images/10979.jpg,No-Anomaly
images/6832.jpg,Hot-Spot
images/12183.jpg,No-Anomaly
images/9896.jpg,Vegetation
images/2614.jpg,Shadowing
images/2590.jpg,Shadowing
images/12596.jpg,No-Anomaly
images/8540.jpg,Vegetation
images/10919.jpg,No-Anomaly
images/19611.jpg,No-Anomaly
images/6366.jpg,Cell
images/11355.jpg,No-Anomaly
images/15021.jpg,No-Anomaly
images/678.jpg,Offline-Module
images/16897.jpg,No-Anomaly
images/13499.jpg,No-Anomaly
images/4721.jpg,Cell-Multi
images/2672.jpg,Shadowing
images/17561.jpg,No-Anomaly
images/4229.jpg,Cell-Multi
images/11590.jpg,No-Anomaly
images/12597.jpg,No-Anomaly
images/15244.jpg,No-Anomaly
images/6684.jpg,Cell
images/5981.jpg,Cell
images/43.jpg,Offline-Module
images/4318.jpg,Cell-Multi
images/4874.jpg,Cell
images/3874.jpg,Cell-Multi
images/10075.jpg,No-Anomaly
images/7005.jpg,Cracking
images/1805.jpg,Diode
images/3302.jpg,Shadowing
images/15702.jpg,No-Anomaly
images/631.jpg,Offline-Module
images/1783.jpg,Diode
images/12615.jpg,No-Anomaly
images/12965.jpg,No-Anomaly
images/19190.jpg,No-Anomaly
images/6993.jpg,Cracking
images/5486.jpg,Cell
images/16337.jpg,No-Anomaly
images/15580.jpg,No-Anomaly
images/17806.jpg,No-Anomaly
images/13176.jpg,No-Anomaly
images/12100.jpg,No-Anomaly
images/15484.jpg,No-Anomaly
images/6005.jpg,Cell
images/9363.jpg,Vegetation
images/10881.jpg,No-Anomaly
images/4072.jpg,Cell-Multi
images/1225.jpg,Diode
images/4959.jpg,Cell
images/6048.jpg,Cell
images/16470.jpg,No-Anomaly
images/11376.jpg,No-Anomaly
images/16298.jpg,No-Anomaly
images/13320.jpg,No-Anomaly
images/2596.jpg,Shadowing
images/149.jpg,Offline-Module
images/11323.jpg,No-Anomaly
images/14981.jpg,No-Anomaly
images/5926.jpg,Cell
images/9329.jpg,Vegetation
images/4558.jpg,Cell-Multi
images/7338.jpg,Cracking
images/9796.jpg,Vegetation
images/6209.jpg,Cell
images/2783.jpg,Shadowing
images/6205.jpg,Cell
images/4970.jpg,Cell
images/1239.jpg,Diode
images/1073.jpg,Diode
images/12207.jpg,No-Anomaly
images/12605.jpg,No-Anomaly
images/18201.jpg,No-Anomaly
images/10003.jpg,No-Anomaly
images/17720.jpg,No-Anomaly
images/10764.jpg,No-Anomaly
images/9965.jpg,Vegetation
images/18431.jpg,No-Anomaly
images/2395.jpg,Diode
images/15114.jpg,No-Anomaly
images/16124.jpg,No-Anomaly
images/3128.jpg,Shadowing
images/2645.jpg,Shadowing
images/3798.jpg,Cell-Multi
images/6835.jpg,Hot-Spot
images/2892.jpg,Shadowing
images/3105.jpg,Shadowing
images/1440.jpg,Diode
images/13324.jpg,No-Anomaly
images/19126.jpg,No-Anomaly
images/4667.jpg,Cell-Multi
images/1769.jpg,Diode
images/17814.jpg,No-Anomaly
images/17927.jpg,No-Anomaly
images/7121.jpg,Cracking
images/12565.jpg,No-Anomaly
images/13812.jpg,No-Anomaly
images/18923.jpg,No-Anomaly
images/1091.jpg,Diode
images/12078.jpg,No-Anomaly
images/10922.jpg,No-Anomaly
images/12095.jpg,No-Anomaly
images/17023.jpg,No-Anomaly
images/841.jpg,Diode-Multi
images/11232.jpg,No-Anomaly
images/7928.jpg,Hot-Spot-Multi
images/19493.jpg,No-Anomaly
images/14373.jpg,No-Anomaly
images/6963.jpg,Hot-Spot
images/19380.jpg,No-Anomaly
images/4719.jpg,Cell-Multi
images/9867.jpg,Vegetation
images/3790.jpg,Cell-Multi
images/17383.jpg,No-Anomaly
images/17997.jpg,No-Anomaly
images/18342.jpg,No-Anomaly
images/7867.jpg,Cracking
images/2279.jpg,Diode
images/15365.jpg,No-Anomaly
images/7198.jpg,Cracking
images/12625.jpg,No-Anomaly
images/13976.jpg,No-Anomaly
images/13725.jpg,No-Anomaly
images/12631.jpg,No-Anomaly
images/6708.jpg,Cell
images/15225.jpg,No-Anomaly
images/7824.jpg,Cracking
images/17947.jpg,No-Anomaly
images/14435.jpg,No-Anomaly
images/8325.jpg,Soiling
images/16117.jpg,No-Anomaly
images/4612.jpg,Cell-Multi
images/5164.jpg,Cell
images/11063.jpg,No-Anomaly
images/13283.jpg,No-Anomaly
images/6704.jpg,Cell
images/17480.jpg,No-Anomaly
images/8598.jpg,Vegetation
images/2475.jpg,Diode
images/9041.jpg,Vegetation
images/1000.jpg,Diode-Multi
images/8300.jpg,Soiling
images/16605.jpg,No-Anomaly
images/1912.jpg,Diode
images/5014.jpg,Cell
images/9924.jpg,Vegetation
images/10160.jpg,No-Anomaly
images/9250.jpg,Vegetation
images/3410.jpg,Shadowing
images/6669.jpg,Cell
images/10445.jpg,No-Anomaly
images/14447.jpg,No-Anomaly
images/8038.jpg,Hot-Spot-Multi
images/4107.jpg,Cell-Multi
images/17559.jpg,No-Anomaly
images/5237.jpg,Cell
images/1421.jpg,Diode
images/9674.jpg,Vegetation
images/7683.jpg,Cracking
images/5171.jpg,Cell
images/7301.jpg,Cracking
images/15722.jpg,No-Anomaly
images/4051.jpg,Cell-Multi
images/13276.jpg,No-Anomaly
images/19096.jpg,No-Anomaly
images/19954.jpg,No-Anomaly
images/9006.jpg,Vegetation
images/3808.jpg,Cell-Multi
images/5932.jpg,Cell
images/13445.jpg,No-Anomaly
images/1049.jpg,Diode
images/7817.jpg,Cracking
images/12799.jpg,No-Anomaly
images/190.jpg,Offline-Module
images/427.jpg,Offline-Module
images/5828.jpg,Cell
images/7416.jpg,Cracking
images/16347.jpg,No-Anomaly
images/7125.jpg,Cracking
images/4936.jpg,Cell
images/19572.jpg,No-Anomaly
images/13307.jpg,No-Anomaly
images/13810.jpg,No-Anomaly
images/8829.jpg,Vegetation
images/2638.jpg,Shadowing
images/17173.jpg,No-Anomaly
images/9683.jpg,Vegetation
images/537.jpg,Offline-Module
images/5084.jpg,Cell
images/19144.jpg,No-Anomaly
images/9233.jpg,Vegetation
images/8671.jpg,Vegetation
images/8420.jpg,Vegetation
images/1985.jpg,Diode
images/16773.jpg,No-Anomaly
images/6783.jpg,Hot-Spot
images/8107.jpg,Hot-Spot-Multi
images/5766.jpg,Cell
images/10510.jpg,No-Anomaly
images/2147.jpg,Diode
images/19384.jpg,No-Anomaly
images/6499.jpg,Cell
